X,Y,FID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
-93.2850094619999,45.0172590080001,2155,May14,0066May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,55412
-93.308259052,45.0061498590001,2156,May14,0085May14,"1,2,4-Trimethylbenzene",1.2,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2157,May14,0085May14,2-Butanone (MEK),3.4,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2158,May14,0085May14,Acetone,9.4,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2159,May14,0085May14,Benzene,2.5,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2160,May14,0085May14,Dichlorodifluoromethane,4,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2161,May14,0085May14,Ethanol,19.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2162,May14,0085May14,m&p-Xylene,1.6,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2163,May14,0085May14,Methylene Chloride,2,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2164,May14,0085May14,Naphthalene,1.3,ug/m3,91-20-3,9,ug/m3,HRV,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2165,May14,0085May14,n-Heptane,1.7,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2166,May14,0085May14,n-Hexane,1.8,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2167,May14,0085May14,Propylene,2.9,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2168,May14,0085May14,Toluene,4,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.308259052,45.0061498590001,2169,May14,0085May14,Trichlorofluoromethane,2.7,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2601 Penn Ave N,Minneapolis,MN,55411
-93.289678379,45.0326909710001,2170,May14,0103May14,2-Butanone (MEK),5.9,ug/m3,78-93-3,10000,ug/m3,HRV,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2171,May14,0103May14,2-Hexanone,1.2,ug/m3,591-78-6,4000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2172,May14,0103May14,Acetone,22.6,ug/m3,67-64-1,590000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2173,May14,0103May14,Benzene,2.6,ug/m3,71-43-2,1.3,ug/m3,HRV,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2174,May14,0103May14,Carbon disulfide,1.4,ug/m3,75-15-0,700,ug/m3,HRV,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2175,May14,0103May14,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2176,May14,0103May14,Ethanol,20.3,ug/m3,64-17-5,1900000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2177,May14,0103May14,m&p-Xylene,0.94,ug/m3,179601-23-1,350000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2178,May14,0103May14,Naphthalene,1510,ug/m3,91-20-3,9,ug/m3,HRV,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2179,May14,0103May14,n-Hexane,0.61,ug/m3,110-54-3,2000,ug/m3,HRV,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2180,May14,0103May14,Propylene,3.5,ug/m3,115-07-1,1050000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.289678379,45.0326909710001,2181,May14,0103May14,Trichlorofluoromethane,1.6,ug/m3,75-69-4,5600000,ug/m3,REL,Webber Park co-located,MPRB,4242 Webber Parkway,Minneapolis,MN,55412
-93.326761242,44.923532406,2182,May14,0189May14,"1,2,4-Trimethylbenzene",1.8,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2183,May14,0189May14,"1,3,5-Trimethylbenzene",1.3,ug/m3,108-67-8,125000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2184,May14,0189May14,2-Butanone (MEK),15.7,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2185,May14,0189May14,2-Hexanone,1.5,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2186,May14,0189May14,2-Propanol,2,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2187,May14,0189May14,4-Methyl-2-pentanone (MIBK),2.9,ug/m3,108-10-1,205000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2188,May14,0189May14,Acetone,12.5,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2189,May14,0189May14,Benzene,0.72,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2190,May14,0189May14,Chloromethane,0.99,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2191,May14,0189May14,Cyclohexane,1.3,ug/m3,110-82-7,1050000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2192,May14,0189May14,Dichlorodifluoromethane,2.8,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2193,May14,0189May14,Ethanol,13.1,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2194,May14,0189May14,Ethylbenzene,1.2,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2195,May14,0189May14,m&p-Xylene,2.5,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2196,May14,0189May14,Naphthalene,2.6,ug/m3,91-20-3,9,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2197,May14,0189May14,n-Heptane,1.8,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2198,May14,0189May14,n-Hexane,0.99,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2199,May14,0189May14,o-Xylene,1,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2200,May14,0189May14,Styrene,1.3,ug/m3,100-42-5,1000,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2201,May14,0189May14,Tetrachloroethene,1.6,ug/m3,127-18-4,2,ug/m3,RAA,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2202,May14,0189May14,Toluene,25.3,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2203,May14,0189May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.326761242,44.923532406,2204,May14,0189May14,Vinyl acetate,2,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,3701 Glendale Terrace,Minneapolis,MN,55410
-93.315832445,45.0061130350001,2205,May14,0196May14,2-Propanol,5.3,ug/m3,67-63-0,980000,ug/m3,REL,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.315832445,45.0061130350001,2206,May14,0196May14,Methylene Chloride,45,ug/m3,75-09-2,20,ug/m3,HRV,Theodore Wirth Park co-located,MPRB,2600 Vincent Ave N,Minneapolis,MN,55422
-93.2724588089999,45.0177740780001,2207,May14,0284May14,"1,2,4-Trimethylbenzene",2.9,ug/m3,95-63-6,125000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2208,May14,0284May14,2-Butanone (MEK),2.8,ug/m3,78-93-3,10000,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2209,May14,0284May14,2-Propanol,1.9,ug/m3,67-63-0,980000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2210,May14,0284May14,Acetone,8.3,ug/m3,67-64-1,590000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2211,May14,0284May14,Carbon disulfide,1.9,ug/m3,75-15-0,700,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2212,May14,0284May14,Chloromethane,0.88,ug/m3,74-87-3,206544,ug/m3,PEL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2213,May14,0284May14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2214,May14,0284May14,Ethanol,11.1,ug/m3,64-17-5,1900000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2215,May14,0284May14,Ethylbenzene,2.8,ug/m3,100-41-4,10000,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2216,May14,0284May14,m&p-Xylene,4.1,ug/m3,179601-23-1,350000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2217,May14,0284May14,Methylene Chloride,1.9,ug/m3,75-09-2,20,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2218,May14,0284May14,n-Heptane,5.5,ug/m3,142-82-5,350000,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2219,May14,0284May14,n-Hexane,2.1,ug/m3,110-54-3,2000,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.2724588089999,45.0177740780001,2220,May14,0284May14,Toluene,3.4,ug/m3,108-88-3,400,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,55418
-93.312012035,44.9975895580001,2221,May14,0294May14,Acetone,14.9,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,55411
-93.312012035,44.9975895580001,2222,May14,0294May14,Benzene,2.8,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,55411
-93.312012035,44.9975895580001,2223,May14,0294May14,Dichlorodifluoromethane,4.1,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,55411
-93.312012035,44.9975895580001,2224,May14,0294May14,Ethanol,24.9,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,55411
-93.312012035,44.9975895580001,2225,May14,0294May14,n-Hexane,1.7,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,55411
-93.312012035,44.9975895580001,2226,May14,0294May14,Propylene,2.9,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,1718 Sheridan Ave N,Minneapolis,MN,55411
-93.299022361,45.03957525,2227,May14,0361May14,"1,2,4-Trimethylbenzene",1,ug/m3,95-63-6,125000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2228,May14,0361May14,2-Butanone (MEK),1.4,ug/m3,78-93-3,10000,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2229,May14,0361May14,2-Propanol,0.88,ug/m3,67-63-0,980000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2230,May14,0361May14,Acetone,7.5,ug/m3,67-64-1,590000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2231,May14,0361May14,Benzene,0.55,ug/m3,71-43-2,1.3,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2232,May14,0361May14,Chloromethane,0.86,ug/m3,74-87-3,206544,ug/m3,PEL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2233,May14,0361May14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2234,May14,0361May14,Ethanol,7.5,ug/m3,64-17-5,1900000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2235,May14,0361May14,Ethylbenzene,0.92,ug/m3,100-41-4,10000,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2236,May14,0361May14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2237,May14,0361May14,Naphthalene,2.4,ug/m3,91-20-3,9,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2238,May14,0361May14,n-Hexane,0.85,ug/m3,110-54-3,2000,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2239,May14,0361May14,o-Xylene,0.61,ug/m3,95-47-6,43000,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2240,May14,0361May14,Styrene,1.2,ug/m3,100-42-5,1000,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2241,May14,0361May14,Toluene,1.2,ug/m3,108-88-3,400,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2242,May14,0361May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.299022361,45.03957525,2243,May14,0361May14,Vinyl acetate,0.86,ug/m3,108-05-4,200,ug/m3,HRV,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,55412
-93.2769239,44.9096093840001,2244,May14,0423May14,Acetone,5.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2245,May14,0423May14,Benzene,3.8,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2246,May14,0423May14,Benzyl chloride,3.9,ug/m3,100-44-7,5000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2247,May14,0423May14,Dichlorodifluoromethane,3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2248,May14,0423May14,Ethanol,6.1,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2249,May14,0423May14,Ethylbenzene,0.77,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2250,May14,0423May14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2251,May14,0423May14,Propylene,1.9,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.2769239,44.9096093840001,2252,May14,0423May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,21 Luverne Ave S,Minneapolis,MN,55419
-93.239210869,44.9997316500001,2253,May14,0429May14,"1,2,4-Trimethylbenzene",1.1,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2254,May14,0429May14,2-Butanone (MEK),6.7,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2255,May14,0429May14,2-Hexanone,0.86,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2256,May14,0429May14,2-Propanol,9.1,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2257,May14,0429May14,4-Methyl-2-pentanone (MIBK),0.69,ug/m3,108-10-1,205000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2258,May14,0429May14,Acetone,26,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2259,May14,0429May14,Benzene,0.84,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2260,May14,0429May14,Chloromethane,0.96,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2261,May14,0429May14,Cyclohexane,0.9,ug/m3,110-82-7,1050000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2262,May14,0429May14,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2263,May14,0429May14,Ethanol,12.9,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2264,May14,0429May14,Ethyl acetate,1.4,ug/m3,141-78-6,1400000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2265,May14,0429May14,m&p-Xylene,1.2,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2266,May14,0429May14,Methylene Chloride,2.6,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2267,May14,0429May14,Naphthalene,2.1,ug/m3,91-20-3,9,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2268,May14,0429May14,n-Heptane,0.86,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2269,May14,0429May14,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2270,May14,0429May14,Styrene,2.4,ug/m3,100-42-5,1000,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2271,May14,0429May14,Toluene,2.6,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2272,May14,0429May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.239210869,44.9997316500001,2273,May14,0429May14,Vinyl acetate,2.6,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,1408 12th Ave NE,Minneapolis,MN,55413
-93.304925763,44.949401365,2274,May14,0539May14,Acetone,6.5,ug/m3,67-64-1,590000,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2275,May14,0539May14,Benzene,0.67,ug/m3,71-43-2,1.3,ug/m3,HRV,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2276,May14,0539May14,Carbon disulfide,0.95,ug/m3,75-15-0,700,ug/m3,HRV,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2277,May14,0539May14,Chloromethane,0.91,ug/m3,74-87-3,206544,ug/m3,PEL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2278,May14,0539May14,Dichlorodifluoromethane,1.6,ug/m3,75-71-8,4950000,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2279,May14,0539May14,Ethanol,12.8,ug/m3,64-17-5,1900000,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2280,May14,0539May14,m&p-Xylene,1.3,ug/m3,179601-23-1,350000,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2281,May14,0539May14,Methylene Chloride,53.8,ug/m3,75-09-2,20,ug/m3,HRV,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2282,May14,0539May14,n-Hexane,6.2,ug/m3,110-54-3,2000,ug/m3,HRV,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2283,May14,0539May14,Propylene,2.5,ug/m3,115-07-1,1050000,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2284,May14,0539May14,Toluene,2,ug/m3,108-88-3,400,ug/m3,HRV,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.304925763,44.949401365,2285,May14,0539May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,Greenway co-located,MPRB,2885 Knox Ave S,Minneapolis,MN,55405
-93.2281616389999,45.0080891490001,2286,May14,0561May14,"1,2,4-Trimethylbenzene",1.2,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2287,May14,0561May14,2-Butanone (MEK),1.5,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2288,May14,0561May14,2-Propanol,1.4,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2289,May14,0561May14,Acetone,7.9,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2290,May14,0561May14,Benzene,0.76,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2291,May14,0561May14,Chloromethane,1,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2292,May14,0561May14,Cyclohexane,1.5,ug/m3,110-82-7,1050000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2293,May14,0561May14,Dichlorodifluoromethane,2.8,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2294,May14,0561May14,Ethanol,10.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2295,May14,0561May14,Ethylbenzene,1.1,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2296,May14,0561May14,m&p-Xylene,1.7,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
-93.2281616389999,45.0080891490001,2297,May14,0561May14,Methylene Chloride,4.3,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,1911 McKinley St NE,Minneapolis,MN,55418
