X,Y,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate,OBJECTID
-93.2793327540546,44.9698709912192,22-0002085,"Outside rubbish, trash or waste fire              ",2022/01/13 00:00:00+00,08:47:07,06 ,        ,Lasalle                  ,AVE ,  ,                                        ,               ,W ,Grant                    ,ST  ,  ,44.969863,-93.279325,151 ,2022/01/13 00:00:00+00,08:54:24,1,1,2022/01/14 18:30:45+00,2022/01/13 08:47:07+00,2022/01/13 08:54:24+00,282
-93.2563207445188,44.9483719896855,22-0002109,Dumpster or other outside trash receptacle fire   ,2022/01/13 00:00:00+00,12:23:38,05 ,        ,13                       ,AVE ,S ,                                        ,               ,E ,Lake                     ,ST  ,  ,44.948364,-93.256313,154 ,2022/01/13 00:00:00+00,12:38:03,1,1,2022/01/14 18:30:45+00,2022/01/13 12:23:38+00,2022/01/13 12:38:03+00,283
-93.2474617469326,44.9842009955247,22-0002150,"Cooking fire, confined to container               ",2022/01/13 00:00:00+00,18:48:02,11 ,326     ,6                        ,AVE ,SE,                                        ,205            ,  ,                         ,    ,  ,44.984193,-93.247454,113 ,2022/01/13 00:00:00+00,19:00:59,1,1,2022/01/14 18:30:45+00,2022/01/13 18:48:02+00,2022/01/13 19:00:59+00,284
-93.2331347383949,44.9519769918227,22-0002158,Outside equipment fire                            ,2022/01/13 00:00:00+00,20:06:49,07 ,        ,28                       ,ST  ,E ,                                        ,               ,S ,27                       ,AVE ,  ,44.951969,-93.233127,162 ,2022/01/13 00:00:00+00,20:14:05,1,1,2022/01/14 18:30:45+00,2022/01/13 20:06:49+00,2022/01/13 20:14:05+00,285
-93.2582547491133,44.9776709938223,22-0007763,"Trash or rubbish fire, contained                  ",2022/02/22 00:00:00+00,04:44:31,01 ,720     ,Washington               ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.977663,-93.258247,118 ,2022/02/22 00:00:00+00,05:15:06,1,1,2022/02/27 18:30:37+00,2022/02/22 04:44:31+00,2022/02/22 05:15:06+00,286
-93.2389667443487,44.9830619959496,22-0008330,Building fire                                     ,2022/02/26 00:00:00+00,01:35:52,19 ,1115    ,5                        ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.983054,-93.238959,111 ,2022/02/26 00:00:00+00,02:41:19,1,1,2022/02/27 18:30:37+00,2022/02/26 01:35:52+00,2022/02/26 02:41:19+00,287
-93.2864997624364,45.0156769973891,22-0001679,Building fire                                     ,2022/01/10 00:00:00+00,22:45:13,14 ,3343    ,6                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,45.015669,-93.286492,111 ,2022/01/11 00:00:00+00,00:51:43,1,1,2022/02/05 18:30:41+00,2022/01/10 22:45:13+00,2022/01/11 00:51:43+00,288
-93.3094987679251,45.0078909946534,22-0001686,"Outside rubbish, trash or waste fire              ",2022/01/11 00:00:00+00,00:09:45,14 ,2707    ,Queen                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.007883,-93.309491,151 ,2022/01/11 00:00:00+00,00:30:51,1,1,2022/02/04 18:30:39+00,2022/01/11 00:09:45+00,2022/01/11 00:30:51+00,289
-93.2778707518055,44.9565999893869,22-0005013,Dumpster or other outside trash receptacle fire   ,2022/02/03 00:00:00+00,10:41:01,08 ,2540    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.956592,-93.277863,154 ,2022/02/03 00:00:00+00,11:03:23,1,1,2022/02/04 18:30:39+00,2022/02/03 10:41:01+00,2022/02/03 11:03:23+00,290
-93.2714127525341,44.9752349925519,22-0005049,"Trash or rubbish fire, contained                  ",2022/02/03 00:00:00+00,14:59:38,06 ,121     ,8                        ,ST  ,S ,                                        ,               ,  ,                         ,    ,  ,44.975227,-93.271405,118 ,2022/02/03 00:00:00+00,15:08:20,1,1,2022/02/04 18:30:39+00,2022/02/03 14:59:38+00,2022/02/03 15:08:20+00,291
-93.3086407534367,44.90471497968,22-0005071,Building fire                                     ,2022/02/03 00:00:00+00,17:21:08,28 ,5423    ,Penn                     ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.904707,-93.308633,111 ,2022/02/03 00:00:00+00,17:43:05,1,1,2022/02/04 18:30:39+00,2022/02/03 17:21:08+00,2022/02/03 17:43:05+00,292
-93.2600757446215,44.9413379883985,22-0005122,"Cooking fire, confined to container               ",2022/02/03 00:00:00+00,23:45:12,17 ,3400    ,10                       ,AVE ,S ,                                        ,12             ,  ,                         ,    ,  ,44.94133,-93.260068,113 ,2022/02/04 00:00:00+00,00:15:58,1,1,2022/02/04 18:30:39+00,2022/02/03 23:45:12+00,2022/02/04 00:15:58+00,293
-93.273896753212,44.975007992346,22-0005129,"Outside rubbish, trash or waste fire              ",2022/02/04 00:00:00+00,01:20:42,06 ,900     ,Nicollet                 ,MALL,  ,                                        ,               ,  ,                         ,    ,  ,44.975,-93.273889,151 ,2022/02/04 00:00:00+00,01:28:15,1,1,2022/02/04 18:30:39+00,2022/02/04 01:20:42+00,2022/02/04 01:28:15+00,294
-93.2959697678826,45.0354529996047,22-0005146,Building fire                                     ,2022/02/04 00:00:00+00,04:27:26,20 ,1314    ,44                       ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.035445,-93.295962,111 ,2022/02/04 00:00:00+00,05:10:30,1,1,2022/02/04 18:30:39+00,2022/02/04 04:27:26+00,2022/02/04 05:10:30+00,295
-93.2779217492195,44.9377389866332,22-0010240,Building fire                                     ,2022/03/11 00:00:00+00,11:16:29,17 ,3600    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.937731,-93.277914,111 ,2022/03/11 00:00:00+00,13:10:44,1,1,2022/03/17 18:30:44+00,2022/03/11 11:16:29+00,2022/03/11 13:10:44+00,296
-93.296852764812,45.0114839960575,22-0010341,Passenger vehicle fire                            ,2022/03/12 00:00:00+00,00:12:42,14 ,3015    ,Girard                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.011476,-93.296845,131 ,2022/03/12 00:00:00+00,01:04:01,1,1,2022/03/17 18:30:44+00,2022/03/12 00:12:42+00,2022/03/12 01:04:01+00,297
-93.3120647672785,44.9979319930257,22-0010909,Building fire                                     ,2022/03/16 00:00:00+00,01:23:21,14 ,1804    ,Sheridan                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.997924,-93.312057,111 ,2022/03/16 00:00:00+00,04:11:18,1,1,2022/04/08 18:30:40+00,2022/03/16 01:23:21+00,2022/03/16 04:11:18+00,298
-93.2818997575069,44.989550993907,22-0010914,Passenger vehicle fire                            ,2022/03/16 00:00:00+00,02:06:07,04 ,1020    ,3                        ,ST  ,N ,                                        ,               ,  ,                         ,    ,  ,44.989543,-93.281892,131 ,2022/03/16 00:00:00+00,04:30:35,1,1,2022/03/17 18:30:44+00,2022/03/16 02:06:07+00,2022/03/16 04:30:35+00,299
-93.2322667321273,44.9082279854961,22-0010922,Passenger vehicle fire                            ,2022/03/16 00:00:00+00,03:03:09,12 ,5240    ,28                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.90822,-93.232259,131 ,2022/03/16 00:00:00+00,05:21:05,1,1,2022/03/17 18:30:44+00,2022/03/16 03:03:09+00,2022/03/16 05:21:05+00,300
-93.2322667321273,44.9082279854961,22-0010922,Passenger vehicle fire                            ,2022/03/16 00:00:00+00,03:03:09,12 ,5240    ,28                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.90822,-93.232259,131 ,2022/03/16 00:00:00+00,05:21:05,1,1,2022/03/17 18:30:44+00,2022/03/16 03:03:09+00,2022/03/16 05:21:05+00,301
-93.2766577468252,44.9229739845669,22-0000409,"Outside rubbish, trash or waste fire              ",2022/01/03 00:00:00+00,08:12:20,17 ,4416    ,1                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.922966,-93.27665,151 ,2022/01/03 00:00:00+00,08:22:09,1,1,2022/01/11 18:30:36+00,2022/01/03 08:12:20+00,2022/01/03 08:22:09+00,302
-93.2461057408089,44.9426139895555,22-0001647,"Cooking fire, confined to container               ",2022/01/10 00:00:00+00,19:42:21,05 ,3320    ,Longfellow               ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.942606,-93.246098,113 ,2022/01/10 00:00:00+00,20:01:52,1,1,2022/01/12 18:30:36+00,2022/01/10 19:42:21+00,2022/01/10 20:01:52+00,303
-93.2865357633401,45.0221249983245,22-0001670,Passenger vehicle fire                            ,2022/01/10 00:00:00+00,21:52:22,14 ,        ,37                       ,AVE ,N ,                                        ,               ,N ,6                        ,ST  ,  ,45.022117,-93.286528,131 ,2022/01/10 00:00:00+00,22:27:03,1,1,2022/01/12 18:30:36+00,2022/01/10 21:52:22+00,2022/01/10 22:27:03+00,304
-93.3083497698429,45.0240959970902,22-0001827,Outside equipment fire                            ,2022/01/11 00:00:00+00,19:27:02,14 ,        ,Dowling                  ,AVE ,N ,                                        ,               ,N ,Penn                     ,AVE ,  ,45.024088,-93.308342,162 ,2022/01/11 00:00:00+00,19:39:57,1,1,2022/01/12 18:30:36+00,2022/01/11 19:27:02+00,2022/01/11 19:39:57+00,305
-93.2562347432574,44.9393959883822,22-0004767,Building fire                                     ,2022/02/01 00:00:00+00,14:31:48,17 ,3509    ,13                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.939388,-93.256227,111 ,2022/02/01 00:00:00+00,18:20:54,2,1,2022/02/03 18:30:37+00,2022/02/01 14:31:48+00,2022/02/01 18:20:54+00,306
-93.2135037331243,44.9544199935428,22-0004772,"Outside rubbish, trash or waste fire              ",2022/02/01 00:00:00+00,14:53:23,07 ,        ,27                       ,ST  ,E ,                                        ,               ,W ,River Pkwy               ,    ,S ,44.954412,-93.213496,151 ,2022/02/01 00:00:00+00,15:04:32,1,1,2022/02/02 18:30:42+00,2022/02/01 14:53:23+00,2022/02/01 15:04:32+00,307
-93.3171667716624,45.0190629957435,22-0004800,"Chimney or flue fire, confined to chimney or flue ",2022/02/01 00:00:00+00,19:12:15,14 ,3522    ,Washburn                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.019055,-93.317159,114 ,2022/02/01 00:00:00+00,20:41:29,1,1,2022/02/02 18:30:42+00,2022/02/01 19:12:15+00,2022/02/01 20:41:29+00,308
-93.285468754672,44.9616559895952,22-0004825,"Trash or rubbish fire, contained                  ",2022/02/01 00:00:00+00,21:52:54,06 ,2116    ,HARRIET                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.961648,-93.285461,118 ,2022/02/01 00:00:00+00,22:44:44,1,1,2022/02/02 18:30:42+00,2022/02/01 21:52:54+00,2022/02/01 22:44:44+00,309
-93.2511117447541,44.9608659918696,22-0011124,Building fire                                     ,2022/03/17 00:00:00+00,18:14:39,05 ,2208    ,16                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.960858,-93.251104,111 ,2022/03/17 00:00:00+00,18:43:17,1,1,2022/03/31 18:30:36+00,2022/03/17 18:14:39+00,2022/03/17 18:43:17+00,310
-93.2524887430594,44.9457209895652,22-0012355,Dumpster or other outside trash receptacle fire   ,2022/03/27 00:00:00+00,12:06:17,05 ,3145    ,Bloomington              ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.945713,-93.252481,154 ,2022/03/27 00:00:00+00,13:31:27,1,1,2022/03/31 18:30:36+00,2022/03/27 12:06:17+00,2022/03/27 13:31:27+00,311
-93.2690717586985,45.0246289999059,22-0012725,Road freight or transport vehicle fire            ,2022/03/30 00:00:00+00,02:01:48,02 ,3134    ,California               ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.024621,-93.269064,132 ,2022/03/30 00:00:00+00,02:52:45,1,1,2022/03/31 18:30:36+00,2022/03/30 02:01:48+00,2022/03/30 02:52:45+00,312
-93.2752997520677,44.963818990618,22-0012317,"Trash or rubbish fire, contained                  ",2022/03/27 00:00:00+00,03:10:00,06 ,1912    ,Stevens                  ,AVE ,S ,                                        ,107            ,  ,                         ,    ,  ,44.963811,-93.275292,118 ,2022/03/27 00:00:00+00,03:24:16,1,1,2022/03/28 18:30:40+00,2022/03/27 03:10:00+00,2022/03/27 03:24:16+00,313
-93.3171347645157,44.9674939882417,22-0012374,Building fire                                     ,2022/03/27 00:00:00+00,14:09:33,16 ,1144    ,Cedar View               ,DR  ,  ,                                        ,               ,  ,                         ,    ,  ,44.967486,-93.317127,111 ,2022/03/27 00:00:00+00,14:41:50,1,1,2022/03/28 18:30:40+00,2022/03/27 14:09:33+00,2022/03/27 14:41:50+00,314
-93.2981837605883,44.9782119911221,22-0012405,"Outside rubbish, trash or waste fire              ",2022/03/27 00:00:00+00,18:54:57,16 ,207     ,Humboldt                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.978204,-93.298176,151 ,2022/03/27 00:00:00+00,19:19:36,1,1,2022/03/28 18:30:40+00,2022/03/27 18:54:57+00,2022/03/27 19:19:36+00,315
-93.2981767591088,44.9675189895651,22-0011193,Building fire                                     ,2022/03/18 00:00:00+00,09:05:05,06 ,1704    ,Humboldt                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.967511,-93.298169,111 ,2022/03/18 00:00:00+00,09:30:55,1,1,2022/03/21 18:30:23+00,2022/03/18 09:05:05+00,2022/03/18 09:30:55+00,316
-93.2270627348041,44.9384959902773,22-0011295,Building fire                                     ,2022/03/19 00:00:00+00,02:00:57,21 ,3544    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.938488,-93.227055,111 ,2022/03/19 00:00:00+00,02:45:27,1,0,2022/03/21 18:30:23+00,2022/03/19 02:00:57+00,2022/03/19 02:45:27+00,317
-93.2472537451584,44.9717819937293,22-0011314,Dumpster or other outside trash receptacle fire   ,2022/03/19 00:00:00+00,06:20:00,07 ,275     ,Cedar                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.971774,-93.247246,154 ,2022/03/19 00:00:00+00,06:25:01,1,1,2022/03/21 18:30:23+00,2022/03/19 06:20:00+00,2022/03/19 06:25:01+00,318
-93.2550597441586,44.948370989773,22-0011317,"Outside rubbish, trash or waste fire              ",2022/03/19 00:00:00+00,06:55:29,05 ,        ,Lake                     ,ST  ,E ,                                        ,               ,S ,14                       ,AVE ,  ,44.948363,-93.255052,151 ,2022/03/19 00:00:00+00,07:04:34,1,1,2022/03/21 18:30:23+00,2022/03/19 06:55:29+00,2022/03/19 07:04:34+00,319
-93.2510887450009,44.9627029921391,22-0011318,Outside equipment fire                            ,2022/03/19 00:00:00+00,08:10:52,07 ,        ,Franklin                 ,AVE ,E ,                                        ,               ,S ,16                       ,AVE ,  ,44.962695,-93.251081,162 ,2022/03/19 00:00:00+00,08:21:15,1,1,2022/03/21 18:30:23+00,2022/03/19 08:10:52+00,2022/03/19 08:21:15+00,320
-93.2510887450009,44.9627029921391,22-0011382,"Special outside fire, Other                       ",2022/03/19 00:00:00+00,19:52:19,07 ,        ,16                       ,AVE ,S ,                                        ,               ,E ,Franklin                 ,AVE ,  ,44.962695,-93.251081,160 ,2022/03/19 00:00:00+00,19:55:30,1,1,2022/03/21 18:30:23+00,2022/03/19 19:52:19+00,2022/03/19 19:55:30+00,321
-93.3250617638325,44.9461679845831,22-0011402,"Cooking fire, confined to container               ",2022/03/19 00:00:00+00,22:15:42,22 ,3141    ,CHOWEN                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.94616,-93.325054,113 ,2022/03/19 00:00:00+00,22:32:13,1,1,2022/03/21 18:30:23+00,2022/03/19 22:15:42+00,2022/03/19 22:32:13+00,322
-93.2862917573482,44.979330992113,22-0011406,"Trash or rubbish fire, contained                  ",2022/03/19 00:00:00+00,22:24:55,04 ,173     ,Glenwood                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.979323,-93.286284,118 ,2022/03/19 00:00:00+00,22:49:35,1,1,2022/03/21 18:30:23+00,2022/03/19 22:24:55+00,2022/03/19 22:49:35+00,323
-93.2818627546817,44.9691819909428,22-0011442,Fires in structure other than in a building       ,2022/03/20 00:00:00+00,03:15:45,06 ,1382    ,Willow                   ,ST  ,  ,                                        ,               ,  ,                         ,    ,  ,44.969174,-93.281855,112 ,2022/03/20 00:00:00+00,04:25:28,1,1,2022/03/21 18:30:23+00,2022/03/20 03:15:45+00,2022/03/20 04:25:28+00,324
-93.2422437510739,45.0249230018178,22-0011539,"Fire, Other                                       ",2022/03/20 00:00:00+00,20:32:03,15 ,3147    ,Fillmore                 ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.024915,-93.242236,100 ,2022/03/20 00:00:00+00,20:50:41,1,1,2022/03/21 18:30:23+00,2022/03/20 20:32:03+00,2022/03/20 20:50:41+00,325
-93.3021797635672,44.9915049927791,22-0001153,Building fire                                     ,2022/01/07 00:00:00+00,18:47:19,04 ,1717    ,Plymouth                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.991497,-93.302172,111 ,2022/01/07 00:00:00+00,19:15:14,1,1,2022/01/10 18:30:37+00,2022/01/07 18:47:19+00,2022/01/07 19:15:14+00,326
-93.2915277685967,45.049740001991,22-0001191,"Fuel burner/boiler malfunction, fire confined     ",2022/01/07 00:00:00+00,22:51:11,20 ,5223    ,Bryant                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.049732,-93.29152,116 ,2022/01/07 00:00:00+00,23:27:20,1,1,2022/01/10 18:30:37+00,2022/01/07 22:51:11+00,2022/01/07 23:27:20+00,327
-93.2941147629811,45.0039079951461,22-0001277,Passenger vehicle fire                            ,2022/01/08 00:00:00+00,12:28:17,14 ,2418    ,Emerson                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.0039,-93.294107,131 ,2022/01/08 00:00:00+00,13:34:07,1,1,2022/01/10 18:30:37+00,2022/01/08 12:28:17+00,2022/01/08 13:34:07+00,328
-93.2472897526221,45.0256900015779,22-0001287,"Outside rubbish, trash or waste fire              ",2022/01/08 00:00:00+00,13:33:51,15 ,        ,Saint Anthony Pkwy       ,    ,  ,                                        ,               ,NE,Central                  ,AVE ,  ,45.025682,-93.247282,151 ,2022/01/08 00:00:00+00,13:47:47,1,1,2022/01/10 18:30:37+00,2022/01/08 13:33:51+00,2022/01/08 13:47:47+00,329
-93.2658017585443,45.0302570009524,22-0001291,"Special outside fire, Other                       ",2022/01/08 00:00:00+00,13:54:14,02 ,210     ,Edge                     ,PL  ,NE,                                        ,               ,  ,                         ,    ,  ,45.030249,-93.265794,160 ,2022/01/08 00:00:00+00,14:32:51,1,1,2022/01/10 18:30:37+00,2022/01/08 13:54:14+00,2022/01/08 14:32:51+00,330
-93.2663967588337,45.0311190010364,22-0001296,"Outside rubbish, trash or waste fire              ",2022/01/08 00:00:00+00,14:33:55,02 ,3454    ,2                        ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.031111,-93.266389,151 ,2022/01/08 00:00:00+00,14:37:37,1,1,2022/01/10 18:30:37+00,2022/01/08 14:33:55+00,2022/01/08 14:37:37+00,331
-93.2473687429517,44.955545991354,22-0001346,Fires in structure other than in a building       ,2022/01/08 00:00:00+00,19:52:14,05 ,        ,26                       ,ST  ,E ,                                        ,               ,S ,Cedar                    ,AVE ,  ,44.955538,-93.247361,112 ,2022/01/08 00:00:00+00,20:17:09,1,1,2022/01/10 18:30:37+00,2022/01/08 19:52:14+00,2022/01/08 20:17:09+00,332
-93.22704873358,44.9296299889839,22-0001351,Passenger vehicle fire                            ,2022/01/08 00:00:00+00,20:12:22,21 ,4047    ,31                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.929622,-93.227041,131 ,2022/01/08 00:00:00+00,20:42:25,1,1,2022/01/10 18:30:37+00,2022/01/08 20:12:22+00,2022/01/08 20:42:25+00,333
-93.2888467661442,45.0375880004118,22-0006745,Building fire                                     ,2022/02/15 00:00:00+00,08:07:11,20 ,4547    ,CAMDEN                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.03758,-93.288839,111 ,2022/02/15 00:00:00+00,11:38:21,1,1,2022/02/24 09:32:03+00,2022/02/15 08:07:11+00,2022/02/15 11:38:21+00,334
-93.2859987660914,45.0430710014075,22-0007361,"Special outside fire, Other                       ",2022/02/19 00:00:00+00,09:34:49,20 ,4843    ,LYNDALE                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.043063,-93.285991,160 ,2022/02/19 00:00:00+00,10:16:39,1,1,2022/02/21 18:30:41+00,2022/02/19 09:34:49+00,2022/02/19 10:16:39+00,335
-93.2741747537518,44.9783409928122,22-0007383,Passenger vehicle fire                            ,2022/02/19 00:00:00+00,12:14:04,06 ,645     ,Hennepin                 ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.978333,-93.274167,131 ,2022/02/19 00:00:00+00,12:30:13,1,1,2022/02/21 18:30:41+00,2022/02/19 12:14:04+00,2022/02/19 12:30:13+00,336
-93.3120787697212,45.0155379955858,22-0011363,Dumpster or other outside trash receptacle fire   ,2022/03/19 00:00:00+00,18:13:11,14 ,3327    ,Sheridan                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.01553,-93.312071,154 ,2022/03/19 00:00:00+00,18:20:17,1,1,2022/04/02 18:30:43+00,2022/03/19 18:13:11+00,2022/03/19 18:20:17+00,337
-93.2228647399079,44.9842159972377,22-0012963,"Outside rubbish, trash or waste fire              ",2022/04/01 00:00:00+00,00:25:52,19 ,2100    ,Elm                      ,ST  ,SE,                                        ,               ,  ,                         ,    ,  ,44.984208,-93.222857,151 ,2022/04/01 00:00:00+00,00:44:25,1,1,2022/04/02 18:30:43+00,2022/04/01 00:25:52+00,2022/04/01 00:44:25+00,338
-93.2474147419361,44.9480829902624,22-0013041,"Cooking fire, confined to container               ",2022/04/01 00:00:00+00,16:43:01,05 ,3016    ,Cedar                    ,AVE ,S ,                                        ,101            ,  ,                         ,    ,  ,44.948075,-93.247407,113 ,2022/04/01 00:00:00+00,17:01:52,1,1,2022/04/02 18:30:43+00,2022/04/01 16:43:01+00,2022/04/01 17:01:52+00,339
-93.2523167453566,44.962738992059,22-0004153,"Cooking fire, confined to container               ",2022/01/27 00:00:00+00,20:55:21,07 ,1600    ,Franklin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.962731,-93.252309,113 ,2022/01/27 00:00:00+00,21:04:10,1,1,2022/01/29 18:30:39+00,2022/01/27 20:55:21+00,2022/01/27 21:04:10+00,340
-93.2047117273151,44.9304609906557,22-0004172,"Cooking fire, confined to container               ",2022/01/27 00:00:00+00,23:49:01,21 ,4800    ,Folwell                  ,DR  ,  ,                                        ,               ,  ,                         ,    ,  ,44.930453,-93.204704,113 ,2022/01/28 00:00:00+00,00:01:03,1,1,2022/01/29 18:30:39+00,2022/01/27 23:49:01+00,2022/01/28 00:01:03+00,341
-93.2814177541813,44.9664779905798,22-0004221,"Cooking fire, confined to container               ",2022/01/28 00:00:00+00,11:34:56,06 ,227     ,Oak Grove                ,ST  ,  ,                                        ,303            ,  ,                         ,    ,  ,44.96647,-93.28141,113 ,2022/01/28 00:00:00+00,12:20:51,1,1,2022/01/29 18:30:39+00,2022/01/28 11:34:56+00,2022/01/28 12:20:51+00,342
-93.2676687493545,44.959944990584,22-0004288,"Trash or rubbish fire, contained                  ",2022/01/28 00:00:00+00,23:02:33,08 ,2310    ,Portland                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.959937,-93.267661,118 ,2022/01/28 00:00:00+00,23:34:29,1,1,2022/01/29 18:30:39+00,2022/01/28 23:02:33+00,2022/01/28 23:34:29+00,343
-93.2832407545381,44.9652929902802,22-0004310,"Trash or rubbish fire, contained                  ",2022/01/29 00:00:00+00,01:22:21,06 ,245     ,Clifton                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.965285,-93.283233,118 ,2022/01/29 00:00:00+00,01:48:59,1,1,2022/01/29 18:30:39+00,2022/01/29 01:22:21+00,2022/01/29 01:48:59+00,344
